,Title,Author,Link,Price,Rating,Rating Count
395,Thoughts to Inspire: Swami Vivekanand,unknown,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg18_1?ie=UTF8&adId=A04081492UBXQMJEGC4PT&url=%2FThoughts-Inspire-Swami-Vivekanand%2Fdp%2F9387585085%2Fref%3Dsr_1_294_sspa%3Fkeywords%3DBooks%26qid%3D1649735672%26sr%3D8-294-spons%26psc%3D1%26smid%3DAPLYOO3IHSCW0&qualifier=1649735672&id=656073912081654&widgetName=sp_btf,unkown,unknown,unknown
396,Positive Thinking,Norman Vincent Peale,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg19_1?ie=UTF8&adId=A02226431D0PXTQESSJ3R&url=%2FPositive-Thinking-Marathi-Narman-Vincent%2Fdp%2F8177865242%2Fref%3Dsr_1_289_sspa%3Fkeywords%3DBooks%26qid%3D1649735677%26sr%3D8-289-spons%26psc%3D1&qualifier=1649735677&id=11109055360095&widgetName=sp_atf_next,198,4.3 out of 5 stars,17
397,"Learn to Win Arguments and Succeed: 20 Powerful Techniques to Never Lose an Argument again, with Real Life Examples. A Life Skill for Everyone. (Mind Psychology Manipulation Freedom Book 1)",Vishal Gupta,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg19_1?ie=UTF8&adId=A08952241GOF1ZQA7L41Y&url=%2FLearn-Win-Arguments-Succeed-Techniques-ebook%2Fdp%2FB08KQ1VSH5%2Fref%3Dsr_1_290_sspa%3Fkeywords%3DBooks%26qid%3D1649735677%26sr%3D8-290-spons%26psc%3D1&qualifier=1649735677&id=11109055360095&widgetName=sp_atf_next,99,4.3 out of 5 stars,233
398,Sugam Marathi Vyakaran With Shabdratn Set of 2 Books Marathi Edition latest print,unknown,https://amazon.in/Sugam-Marathi-Vyakaran-Shabdratn-latest/dp/B09D8VNVB2/ref=sr_1_291?keywords=Books&qid=1649735677&sr=8-291,unkown,unknown,unknown
399,Sound Book-Duck ( Board book for children): Om Sound Book (Sound Book Series),unknown,https://amazon.in/Duck-Sound-Books-Editorial-Team/dp/9352764889/ref=sr_1_292?keywords=Books&qid=1649735677&sr=8-292,unkown,unknown,unknown
400,"SHNMN(4 BOOK + 10 refil ) SANK MAGIC BOOK Number Math Drawing Alphabet Handwriting Magic Practice Reused, Calligraphy Copybook Set for Kids - 4 Pack",unknown,https://amazon.in/Alphabet-Handwriting-Practice-Calligraphy-Copybook/dp/B0925PST42/ref=sr_1_293?keywords=Books&qid=1649735677&sr=8-293,unkown,unknown,unknown
401,"My Little Book of Ganesha: Illustrated board books on Hindu mythology, Indian gods & goddesses for kids age 3+; A Puffin Original.",unknown,https://amazon.in/Little-Book-Ganesha-Illustrated-mythology/dp/0143453262/ref=sr_1_294?keywords=Books&qid=1649735677&sr=8-294,unkown,unknown,unknown
402,MPSC Buddhimapan Chachani - Anil Ankalgi - A/4 Size,unknown,https://amazon.in/MPSC-Buddhimapan-Chachani-Anil-Ankalgi/dp/B09NDFDTDW/ref=sr_1_295?keywords=Books&qid=1649735677&sr=8-295,unkown,unknown,unknown
403,Big Picture Board Book Fruits | Can Be Wiped Clean,unknown,https://amazon.in/Picture-Board-Fruits-Wiped-Clean/dp/B0999P2QZS/ref=sr_1_296?keywords=Books&qid=1649735677&sr=8-296,unkown,unknown,unknown
404,"Children's Encyclopedia - Scientists, Inventions And Discoveries: The World of Knowledge",unknown,https://amazon.in/Childrens-Encyclopedia-Scientists-Discoveries-Familiarises/dp/9350570394/ref=sr_1_297?keywords=Books&qid=1649735677&sr=8-297,unkown,unknown,unknown
405,My Big Wipe And Clean Book of Pen Control for Kids : Line Tracing And Patterns,Wonder House Books,https://amazon.in/Wipe-Clean-Book-Control-Kids/dp/9354401201/ref=sr_1_298?keywords=Books&qid=1649735677&sr=8-298,299,4.2 out of 5 stars,6
406,"Make Your Own Luck: How to Increase Your Odds of Success in Sales, Startups, Corporate Career and Life",unknown,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A0032506322LGP5ON7Y04&url=%2FMake-Your-Own-Luck-Corporate%2Fdp%2F9389178452%2Fref%3Dsr_1_299_sspa%3Fkeywords%3DBooks%26qid%3D1649735677%26sr%3D8-299-spons%26psc%3D1&qualifier=1649735677&id=11109055360095&widgetName=sp_mtf,unkown,unknown,unknown
407,A Book on CYBER SECURITY | Condensed Guide for Corporate Directors and Executive Management (New Release),unknown,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A07779252H9IU45AB72DQ&url=%2FCondensed-Corporate-Directors-Executive-Management%2Fdp%2F8195187250%2Fref%3Dsr_1_300_sspa%3Fkeywords%3DBooks%26qid%3D1649735677%26sr%3D8-300-spons%26psc%3D1&qualifier=1649735677&id=11109055360095&widgetName=sp_mtf,unkown,unknown,unknown
408,"Sawan Panchtantra Romanchak, Manohar, Prasidh and Manpasand Kathayein in Gujarati | Pack of 4 Books",unknown,https://amazon.in/Panchtantra-Romanchak-Manpasand-Kathayein-Gujarati/dp/B0872QFLDS/ref=sr_1_301?keywords=Books&qid=1649735677&sr=8-301,unkown,unknown,unknown
409,My First Numbers Sticker Book: Exciting Sticker Book With 100 Stickers,Wonder House Books,https://amazon.in/My-First-Numbers-Sticker-Book/dp/9388144961/ref=sr_1_302?keywords=Books&qid=1649735677&sr=8-302,150,4.5 out of 5 stars,872
410,"Sudoku Puzzle Game Book Volume 2: 200+ Easy, Medium, and Hard Large Print Puzzle Book For Adults - Brain Teasing Puzzles",unknown,https://amazon.in/Sudoku-Puzzle-Game-Book-Teasing/dp/1648697933/ref=sr_1_303?keywords=Books&qid=1649735677&sr=8-303,unkown,unknown,unknown
411,101 Witty Stories Of Akbar and Birbal - Collection Of Humorous Stories For Kids,Wonder House Books,https://amazon.in/101-Witty-Stories-Akbar-Birbal/dp/9390391709/ref=sr_1_304?keywords=Books&qid=1649735677&sr=8-304,339.32,4.6 out of 5 stars,700
412,Tnpsc Group IV (4) & VAO Exam Book Based on School New and Old Text Books (New Scheme and Syllabus) (Tamil),unknown,https://amazon.in/Tnpsc-Group-Exam-Book-Tamil/dp/B08F5FMMNV/ref=sr_1_305?keywords=Books&qid=1649735677&sr=8-305,unkown,unknown,unknown
413,"The Book on Managing Rental Properties: Find, Screen, and Manage Tenants with Fewer Headaches and Maximum Profits (BiggerPockets Rental Kit 3)",Brandon Turner,https://amazon.in/Book-Managing-Rental-Properties-Screening-ebook/dp/B018W8HSP6/ref=sr_1_306?keywords=Books&qid=1649735677&sr=8-306,449,4.7 out of 5 stars,"1,153"
414,Option Trading Se Paison Ka Ped Kaise Lagayen,unknown,https://amazon.in/Option-Trading-Paison-Kaise-Lagayen/dp/9390378931/ref=sr_1_307?keywords=Books&qid=1649735677&sr=8-307,unkown,unknown,unknown
415,"One Day, Life Will Change: A story of love and inspiration to win life when it hits you hard . . .",Saranya Umakanthan,https://amazon.in/One-Day-Life-Will-Change/dp/9389717841/ref=sr_1_308?keywords=Books&qid=1649735677&sr=8-308,129,4.5 out of 5 stars,"1,321"
416,Complete Collection Of Personal Development Books By Dr. Joseph Murphy (Set of 6 Books),unknown,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg19_1?ie=UTF8&adId=A099035526P9PLAFKD0WQ&url=%2FComplete-Collection-Personal-Development-Joseph%2Fdp%2FB08HTMLWD7%2Fref%3Dsr_1_309_sspa%3Fkeywords%3DBooks%26qid%3D1649735677%26sr%3D8-309-spons%26psc%3D1&qualifier=1649735677&id=11109055360095&widgetName=sp_btf,unkown,unknown,unknown
417,World’s Greatest Books For Growth Wealth and Success (Box Set of 3 Books),unknown,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg19_1?ie=UTF8&adId=A10080511OL1OOIOX3SKI&url=%2FWorlds-Greatest-Growth-Wealth-Success%2Fdp%2F8195094880%2Fref%3Dsr_1_310_sspa%3Fkeywords%3DBooks%26qid%3D1649735677%26sr%3D8-310-spons%26psc%3D1%26smid%3DA1SSQ4T4D88LLQ&qualifier=1649735677&id=11109055360095&widgetName=sp_btf,unkown,unknown,unknown
418,Sell or Be Sold: How to Get Your Way in Business and in Life,Grant Cardone,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg20_1?ie=UTF8&adId=A06822362MTPUBR893QLN&url=%2FSell-Be-Sold-Grant-Cardone%2Fdp%2F1608322564%2Fref%3Dsr_1_305_sspa%3Fkeywords%3DBooks%26qid%3D1649735680%26sr%3D8-305-spons%26psc%3D1&qualifier=1649735680&id=3231815736220843&widgetName=sp_atf_next,984,4.7 out of 5 stars,"1,763"
419,Promise Me (Myron Bolitar),Harlan Coben,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg20_1?ie=UTF8&adId=A05565261DCT3W7H2TDG3&url=%2FPromise-Myron-Bolitar-Harlan-Coben%2Fdp%2F0525949496%2Fref%3Dsr_1_306_sspa%3Fkeywords%3DBooks%26qid%3D1649735680%26sr%3D8-306-spons%26psc%3D1&qualifier=1649735680&id=3231815736220843&widgetName=sp_atf_next,"1,650",4.5 out of 5 stars,"1,509"
420,Large Print: Swami Vivekananda (Illustrated Biography),Om Books Editorial Team,https://amazon.in/Swami-Vivekananda-Books-Editorial-Team/dp/9382607722/ref=sr_1_307?keywords=Books&qid=1649735680&sr=8-307,212,4.3 out of 5 stars,143
421,World’s Greatest Books For Personal Growth & Wealth (Set of 4 Books) (Hindi),unknown,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg20_1?ie=UTF8&adId=A05970573LV08VL0LGXCA&url=%2FWorlds-Greatest-Personal-Growth-Wealth%2Fdp%2F9390391512%2Fref%3Dsr_1_308_sspa%3Fkeywords%3DBooks%26qid%3D1649735680%26sr%3D8-308-spons%26psc%3D1&qualifier=1649735680&id=3231815736220843&widgetName=sp_mtf,unkown,unknown,unknown
422,Time Management is Life Management,unknown,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg20_1?ie=UTF8&adId=A0758279QZUSYW5HMJU7&url=%2FTime-Management-Life-Rinkal-Sharma%2Fdp%2F9386759659%2Fref%3Dsr_1_309_sspa%3Fkeywords%3DBooks%26qid%3D1649735680%26sr%3D8-309-spons%26psc%3D1&qualifier=1649735680&id=3231815736220843&widgetName=sp_mtf,unkown,unknown,unknown
423,"One for All Olympiad PreviousYears’ Solved Papers, Class-4 Mathematics Book (For 2022 Exam)",Oswaal Editorial Board,https://amazon.in/Oswaal-Olympiad-Previous-Class-4-Mathematics/dp/9354235158/ref=sr_1_310?keywords=Books&qid=1649735680&sr=8-310,155,4.3 out of 5 stars,131
424,"Textbook of Community Medicine, 4/e",unknown,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg20_1?ie=UTF8&adId=A0056895ESLOBXTEPHY7&url=%2FTextbook-Community-Medicine-4-Bhalwar%2Fdp%2F9390612489%2Fref%3Dsr_1_311_sspa%3Fkeywords%3DBooks%26qid%3D1649735680%26sr%3D8-311-spons%26psc%3D1&qualifier=1649735680&id=3231815736220843&widgetName=sp_btf,unkown,unknown,unknown
425,BEYOND THE BATON Hardcover,unknown,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg20_1?ie=UTF8&adId=A07277902EN0X6M5V6UMA&url=%2FBEYOND-Hardcover-PRAKASH-MISHRA-Foreword%2Fdp%2FB09W4RQP86%2Fref%3Dsr_1_312_sspa%3Fkeywords%3DBooks%26qid%3D1649735680%26sr%3D8-312-spons%26psc%3D1&qualifier=1649735680&id=3231815736220843&widgetName=sp_btf,unkown,unknown,unknown
